Latitude,Longitude,Reduction
34.02286,-118.42013,0.262871369
34.02288,-118.4078,0.139577287
34.0229,-118.19811,0.071925527
34.02291,-118.42124,0.424103162
34.02293,-118.40388,0.167877135
34.02294,-118.40473,0.146664697
34.02295,-118.40325,0.156987869
34.02295,-118.41996,0.194931442
34.02297,-118.40699,0.051851683
34.02299,-118.4085,0.167401026
34.02299,-118.43729,0.071321747
34.02302,-118.29971,0.414261451
34.02303,-118.29805,0.238446133
34.02304,-118.40399,0.080930705
34.02306,-118.4064,0.224184396
34.02307,-118.40931,0.264251969
34.02309,-118.40708,0.072273963
34.02312,-118.29192,0.080012245
34.02312,-118.40793,0.246649403
34.02313,-118.41959,0.194782579
34.02313,-118.42084,0.083518351
34.02316,-118.40408,0.224375464
34.0232,-118.40717,0.321331125
34.02322,-118.40867,0.42571963
34.02323,-118.40146,0.283453107
34.02323,-118.42066,0.166138523
34.02324,-118.40802,0.072210017
34.02325,-118.40952,0.294567728
34.0233,-118.40352,0.246827367
34.02332,-118.29497,0.080341621
34.02332,-118.40726,0.434404649
34.02332,-118.42049,0.145206454
34.02333,-118.40876,0.162853002
34.02333,-118.41928,0.083518351
34.02336,-118.3432,0.223041637
34.02337,-118.40961,0.081311843
34.0234,-118.29342,0.068733093
34.02341,-118.2974,0.188503158
34.02341,-118.40361,0.276487794
34.02342,-118.4016,0.084143744
34.02342,-118.41911,0.12292237
34.02342,-118.42032,0.162081271
34.02344,-118.29307,0.213213191
34.02348,-118.4097,0.294286982
34.02352,-118.2956,0.117607862
34.02354,-118.2624,0.396478289
34.02355,-118.40744,0.320810331
34.02356,-118.40372,0.081473433
34.02356,-118.40526,0.321070625
34.02356,-118.40894,0.320550244
34.02357,-118.40439,0.264528926
34.02361,-118.41877,0.083449209
34.02363,-118.39936,0.224375464
34.02363,-118.41991,0.083380136
34.02364,-118.40062,0.195977157
34.02365,-118.40183,0.401516616
34.02368,-118.40797,0.223421863
34.02368,-118.40903,0.425180167
34.02369,-118.40536,0.246471585
34.0237,-118.4186,0.161953063
34.0237,-118.4186,0.27402506
34.02372,-118.40988,0.275253688
34.02373,-118.39963,0.195977157
34.02377,-118.40804,0.08379561
34.02378,-118.40762,0.223421863
34.02379,-118.41967,0.083311132
34.0238,-118.40316,0.072210017
34.0238,-118.40606,0.434115533
34.0238,-118.40909,0.245938999
34.02382,-118.40541,0.273611185
34.02382,-118.40847,0.433537814
34.02383,-118.33082,0.162209597
34.02385,-118.40059,0.223993502
34.02386,-118.40194,0.425989602
34.02386,-118.40396,0.081392593
34.02388,-118.40812,0.162595285
34.02389,-118.30174,0.34585371
34.0239,-118.40771,0.245938999
34.02391,-118.41949,0.161824972
34.02393,-118.4055,0.145826685
34.02393,-118.40856,0.072018579
34.02397,-118.30156,0.215397345
34.02397,-118.41835,0.194336774
34.02401,-118.40211,0.081392593
34.02402,-118.40474,0.12351587
34.02402,-118.40776,0.294083904
34.02403,-118.40113,0.42571963
34.02403,-118.40409,0.356780522
34.02405,-118.40865,0.195080436
34.02405,-118.41323,0.283565193
34.02407,-118.19936,0.168962667
34.02411,-118.41262,0.293359665
34.02414,-118.40786,0.071954899
34.02415,-118.40422,0.081231184
34.02416,-118.40344,0.275746672
34.02416,-118.40568,0.275253688
34.02417,-118.4179,0.351398724
34.02418,-118.26531,0.203844283
34.02418,-118.40226,0.263975292
34.02418,-118.41024,0.222851783
34.02422,-118.41293,0.162081271
34.02423,-118.41757,0.31847695
34.02424,-118.40492,0.245938999
34.02424,-118.40797,0.275007525
34.02426,-118.40948,0.083587562
34.02428,-118.41405,0.194485245
34.02431,-118.40573,0.245938999
34.02431,-118.40841,0.399360273
34.02431,-118.44573,0.050377195
34.02432,-118.41389,0.245054243
34.02433,-118.29857,0.237591656
34.02433,-118.41874,0.161569144
34.02436,-118.40499,0.081150616
34.02437,-118.40956,0.424103162
34.02439,-118.40143,0.051685477
34.0244,-118.40586,0.399667697
34.02442,-118.39923,0.145951094
34.02448,-118.4051,0.162466604
34.0245,-118.40445,0.146561058
34.02451,-118.21084,0.216222721
34.02451,-118.40594,0.424641344
34.02451,-118.409,0.083518351
34.02454,-118.40373,0.072018579
34.02455,-118.39931,0.145951094
34.0246,-118.39745,0.081311843
34.0246,-118.40516,0.145578231
34.02461,-118.40974,0.274270349
34.02461,-118.41013,0.245230906
34.02462,-118.41814,0.051081164
34.02463,-118.40909,0.083449209
34.02465,-118.39729,0.223421863
34.02468,-118.40143,0.195229561
34.0247,-118.40343,0.223041637
34.02471,-118.34677,0.424372173
34.02471,-118.40525,0.162338041
34.02471,-118.40833,0.222472594
34.02471,-118.41026,0.071700845
34.02479,-118.40284,0.223041637
34.0248,-118.40579,0.07182774
34.02481,-118.40257,0.352965808
34.02481,-118.41643,0.221527634
34.02482,-118.40842,0.12292237
34.02483,-118.41706,0.144589228
34.02484,-118.40535,0.083518351
34.02485,-118.40988,0.355019516
34.02486,-118.25829,0.131291953
34.02486,-118.40621,0.083518351
34.02488,-118.39765,0.233696061
34.02488,-118.40479,0.080989749
34.02489,-118.39902,0.433537814
34.02494,-118.40545,0.194782579
34.02494,-118.40694,0.083449209
34.02494,-118.40851,0.161953063
34.02494,-118.41685,0.231633456
34.02495,-118.41001,0.194336774
34.02497,-118.39858,0.233696061
34.02497,-118.4063,0.398746052
34.02497,-118.40936,0.283004034
34.025,-118.39912,0.245938999
34.025,-118.41611,0.291916561
34.02501,-118.40061,0.071954899
34.02503,-118.40902,0.42356562
34.02505,-118.4086,0.083380136
34.02506,-118.40554,0.245230906
34.02507,-118.4101,0.398132663
34.02508,-118.39837,0.352965808
34.02509,-118.40945,0.423297088
34.02511,-118.20235,0.121115464
34.02512,-118.40266,0.424372173
34.02512,-118.45005,0.142660136
34.02513,-118.39921,0.245761759
34.02514,-118.40418,0.222662102
34.02517,-118.40869,0.244877723
34.02517,-118.41482,0.145393384
34.02518,-118.39787,0.275007525
34.02518,-118.40561,0.194633847
34.02518,-118.41574,0.071384765
34.02519,-118.41017,0.051190446
34.0252,-118.40313,0.07182774
34.0252,-118.40954,0.222094094
34.02523,-118.40202,0.283846171
34.02526,-118.44373,0.349788118
34.02528,-118.40878,0.071637498
34.02529,-118.40572,0.245054243
34.02529,-118.41027,0.080589157
34.02532,-118.40963,0.351086061
34.02532,-118.41446,0.19374419
34.02532,-118.44414,0.14251289
34.02538,-118.43245,0.192271787
34.02539,-118.3981,0.146414547
34.02539,-118.39857,0.245584664
34.0254,-118.40887,0.14568436
34.02543,-118.41314,0.144589228
34.02544,-118.40972,0.161569144
34.02547,-118.3995,0.162338041
34.02547,-118.40294,0.146122
34.02547,-118.41123,0.354017106
34.02547,-118.44376,0.241203737
34.02549,-118.40409,0.080749125
34.02551,-118.4019,0.083518351
34.02552,-118.4059,0.35476865
34.02553,-118.40893,0.161569144
34.02554,-118.40525,0.161824972
34.02556,-118.26244,0.131734512
34.02556,-118.40019,0.293188447
34.0256,-118.28,0.182730251
34.02561,-118.40236,0.12292237
34.02561,-118.40417,0.083380136
34.02562,-118.41052,0.08310453
34.02562,-118.41631,0.161058895
34.02563,-118.40904,0.244525115
34.02563,-118.4505,0.081608098
34.02565,-118.4035,0.318994041
34.02565,-118.40534,0.423297088
34.02566,-118.39825,0.080909451
34.02567,-118.41409,0.396602829
34.02568,-118.39993,0.162209597
34.0257,-118.39749,0.123040816
34.02572,-118.40246,0.071700845
34.02573,-118.41474,0.220962717
34.02577,-118.39956,0.194782579
34.02577,-118.40207,0.222283258
34.02578,-118.41065,0.244173079
34.02578,-118.41414,0.317187804
34.02579,-118.3132,0.141067636
34.02579,-118.41301,0.221150851
34.02583,-118.39517,0.274270349
34.02584,-118.40253,0.355019516
34.02586,-118.40616,0.071574216
34.02586,-118.41588,0.220774753
34.02587,-118.39763,0.071764259
34.02589,-118.39842,0.162081271
34.02591,-118.41071,0.071384765
34.02594,-118.41159,0.317445224
34.02595,-118.40264,0.35476865
34.02598,-118.39585,0.194633847
34.02599,-118.39916,0.194633847
34.026,-118.4056,0.165511131
34.026,-118.41126,0.317445224
34.02602,-118.4016,0.161953063
34.02602,-118.40376,0.31847695
34.02602,-118.41083,0.193596369
34.02603,-118.35783,0.319511953
34.02604,-118.40339,0.431521183
34.02606,-118.41166,0.421956823
34.02607,-118.40272,0.144959204
34.02608,-118.354,0.166295772
34.02609,-118.39897,0.245054243
34.02609,-118.40026,0.083380136
34.0261,-118.39595,0.42356562
34.0261,-118.39779,0.083380136
34.02612,-118.40569,0.221716282
34.02613,-118.29882,0.306309767
34.02613,-118.41089,0.291003171
34.02615,-118.39731,0.245054243
34.02615,-118.40348,0.194188433
34.02615,-118.41027,0.231177596
34.02615,-118.44135,0.344270713
34.02619,-118.3988,0.071700845
34.02619,-118.4028,0.244701347
34.02621,-118.39603,0.194485245
34.02621,-118.40581,0.422492451
34.02621,-118.40643,0.122332029
34.02622,-118.35705,0.194633847
34.02622,-118.41181,0.161058895
34.02626,-118.39792,0.222094094
34.02628,-118.2884,0.155373235
34.0263,-118.33304,0.082284253
34.02631,-118.28939,0.136946242
34.02631,-118.40502,0.430946539
34.02633,-118.40649,0.244173079
34.02634,-118.39664,0.071637498
34.02634,-118.40251,0.221905102
34.02635,-118.40587,0.422492451
34.02635,-118.4096,0.144958095
34.02636,-118.3995,0.080669096
34.02636,-118.4111,0.243821615
34.02639,-118.28022,0.153196299
34.02639,-118.36654,0.245054243
34.02641,-118.28359,0.207855201
34.02641,-118.41257,0.143974989
34.02641,-118.41369,0.071133084
34.02641,-118.41466,0.259314269
34.02643,-118.40511,0.422492451
34.02644,-118.40661,0.144466142
34.02644,-118.41236,0.22058696
34.02645,-118.39677,0.27377999
34.02647,-118.40968,0.243821615
34.02648,-118.40195,0.221716282
34.0265,-118.40374,0.354017106
34.02652,-118.37078,0.165981434
34.02652,-118.39811,0.232090223
34.02653,-118.40307,0.221527634
34.02654,-118.4052,0.165198395
34.02656,-118.39936,0.39782628
34.02656,-118.40271,0.231861726
34.02656,-118.4067,0.243997276
34.02656,-118.4435,0.141788173
34.02658,-118.44129,0.142233651
34.02659,-118.40978,0.144097599
34.02661,-118.4054,0.430659472
34.02661,-118.41062,0.144097599
34.02663,-118.40382,0.273046086
34.02663,-118.41216,0.22058696
34.02664,-118.35793,0.245054243
34.02664,-118.40316,0.08310453
34.02664,-118.41342,0.193006377
34.02665,-118.401,0.161569144
34.02666,-118.28079,0.213665611
34.02666,-118.3633,0.27377999
34.02667,-118.40679,0.193596369
34.02668,-118.39432,0.431521183
34.02669,-118.39913,0.423028716
34.02669,-118.40614,0.145103035
34.0267,-118.28046,0.206625699
34.0267,-118.44138,0.275804892
34.02671,-118.40984,0.220774753
34.02672,-118.25981,0.391459522
34.02672,-118.39515,0.14568436
34.02675,-118.30057,0.281318197
34.02675,-118.39567,0.354517959
34.02676,-118.4058,0.161186282
34.02677,-118.40538,0.396602829
34.02678,-118.41075,0.164574835
34.02679,-118.35474,0.083311132
34.02679,-118.36101,0.222094094
34.02679,-118.40688,0.082898544
34.02681,-118.40995,0.050809107
34.02682,-118.36138,0.144959204
34.02682,-118.37111,0.051190446
34.02682,-118.39701,0.194040222
34.02683,-118.40222,0.221527634
34.02685,-118.4063,0.193448677
34.02685,-118.41144,0.071070327
34.02687,-118.40333,0.244173079
34.02688,-118.30057,0.117045662
34.02688,-118.40088,0.422492451
34.02689,-118.35824,0.161824972
34.02689,-118.40547,0.161058895
34.0269,-118.35511,0.051245185
34.02692,-118.39446,0.221716282
34.02692,-118.40296,0.144466142
34.02692,-118.40692,0.243821615
34.02694,-118.41003,0.22058696
34.02695,-118.35468,0.398132663
34.02695,-118.41155,0.220399338
34.02696,-118.41364,0.420353758
34.02697,-118.40789,0.080111394
34.02698,-118.39585,0.080509307
34.027,-118.40134,0.317702849
34.027,-118.40556,0.121979333
34.02701,-118.39847,0.221527634
34.02702,-118.30057,0.068552445
34.02703,-118.40643,0.243646098
34.02705,-118.41244,0.079873712
34.02706,-118.40694,0.144813311
34.02706,-118.41303,0.079794661
34.02707,-118.41164,0.143730125
34.02708,-118.40792,0.08276156
34.02709,-118.44323,0.284807309
34.02711,-118.4011,0.422224557
34.02712,-118.39858,0.07144785
34.02712,-118.40564,0.259858477
34.02713,-118.44411,0.31132315
34.02714,-118.28874,0.404377171
34.02714,-118.35919,0.161697
34.02714,-118.39468,0.244349026
34.02714,-118.4109,0.082624849
34.02715,-118.39808,0.144589228
34.02716,-118.28982,0.404891823
34.02716,-118.4426,0.069890239
34.02717,-118.40033,0.19374419
34.02717,-118.40432,0.193448677
34.02719,-118.40801,0.421154575
34.02719,-118.4117,0.192859202
34.0272,-118.41108,0.079873712
34.02721,-118.35499,0.232090223
34.02721,-118.39602,0.161441406
34.02722,-118.28748,0.067068422
34.02723,-118.39868,0.19374419
34.02726,-118.39477,0.244173079
34.02729,-118.36436,0.261223822
34.0273,-118.41182,0.144235731
34.02731,-118.39558,0.430659472
34.02731,-118.39823,0.165198395
34.02732,-118.4127,0.121277314
34.02735,-118.39876,0.122214338
34.02735,-118.40445,0.160931625
34.02736,-118.28241,0.372824177
34.02736,-118.36552,0.244525115
34.02736,-118.41425,0.143947871
34.02737,-118.27797,0.229068966
34.02737,-118.39486,0.244173079
34.0274,-118.3975,0.221339157
34.02742,-118.4082,0.290480591
34.02743,-118.39566,0.260676856
34.02743,-118.41126,0.352020708
34.02745,-118.39623,0.071384765
34.02745,-118.40545,0.22058696
34.02746,-118.28267,0.206625699
34.02746,-118.41045,0.164108832
34.02747,-118.39886,0.145103035
34.02747,-118.40589,0.22058696
34.02751,-118.41093,0.192712155
34.02752,-118.40459,0.160804471
34.02754,-118.40828,0.420620538
34.02754,-118.412,0.219837492
34.02755,-118.41135,0.082488408
34.02757,-118.41284,0.143363718
34.02763,-118.39899,0.144343175
34.02764,-118.39714,0.421956823
34.02765,-118.40674,0.160550514
34.02765,-118.40754,0.220211886
34.02765,-118.41148,0.050592634
34.02765,-118.41297,0.143363718
34.02766,-118.41206,0.27910553
34.02767,-118.40527,0.289916406
34.0277,-118.40492,0.071070327
34.02772,-118.29666,0.380409152
34.02773,-118.4268,0.417429633
34.02773,-118.42768,0.1911031
34.02774,-118.40699,0.121510822
34.02775,-118.36612,0.221339157
34.02776,-118.41217,0.121160747
34.02777,-118.4276,0.159036489
34.02778,-118.39728,0.430085851
34.02779,-118.42664,0.142660136
34.02779,-118.42755,0.159036489
34.02781,-118.36403,0.122214338
34.02782,-118.4116,0.082420289
34.02784,-118.39522,0.144220327
34.02786,-118.40767,0.082556594
34.02786,-118.41076,0.419820674
34.02786,-118.42648,0.241030341
34.02788,-118.41226,0.160043992
34.02792,-118.36147,0.291676738
34.02793,-118.40709,0.070945009
34.02794,-118.35952,0.430659472
34.02795,-118.40628,0.27109856
34.02795,-118.41245,0.242421453
34.02797,-118.29559,0.1374103
34.02798,-118.41085,0.242595977
34.028,-118.40777,0.219837492
34.02802,-118.39986,0.160931625
34.02802,-118.40023,0.144097599
34.02802,-118.51833,0.067244511
34.02804,-118.39666,0.230722638
34.02807,-118.39539,0.193301115
34.02807,-118.40637,0.144235731
34.02808,-118.35882,0.244173079
34.02808,-118.35944,0.244173079
34.02809,-118.36199,0.422224557
34.0281,-118.41091,0.143241818
34.02811,-118.28472,0.401302146
34.02811,-118.28534,0.401557556
34.02811,-118.28765,0.231539665
34.02811,-118.28867,0.23187133
34.02811,-118.40726,0.394469778
34.02811,-118.41244,0.159917651
34.02812,-118.39745,0.164730487
34.02812,-118.4146,0.419022236
34.02813,-118.41136,0.427798168
34.02813,-118.41179,0.070695153
34.02814,-118.27985,0.077181892
34.02814,-118.3962,0.193301115
34.02815,-118.51834,0.047416261
34.02818,-118.40646,0.242770642
34.0282,-118.40179,0.220399338
34.02821,-118.28746,0.152066098
34.02822,-118.28434,0.151353011
34.02822,-118.40731,0.144091723
34.02824,-118.41188,0.419288224
34.02825,-118.408,0.428083534
34.02828,-118.39923,0.230495498
34.02828,-118.4044,0.420353758
34.02831,-118.28025,0.229068966
34.02831,-118.40158,0.271584142
34.02833,-118.36506,0.193448677
34.02834,-118.4074,0.070819951
34.02834,-118.41196,0.070632851
34.02836,-118.41233,0.219090741
34.02837,-118.4023,0.420620538
34.02838,-118.364,0.071258794
34.0284,-118.40415,0.160423709
34.02842,-118.30059,0.211949995
34.02842,-118.40664,0.242595977
34.02844,-118.40125,0.220211886
34.02844,-118.41121,0.050377195
34.02845,-118.40903,0.079558037
34.0285,-118.39993,0.193006377
34.02851,-118.4002,0.082693171
34.02851,-118.40394,0.420087137
34.02851,-118.41382,0.142755397
34.02851,-118.42655,0.141908668
34.02852,-118.45195,0.386337063
34.02857,-118.28926,0.335971023
34.02859,-118.40909,0.314880185
34.02859,-118.51849,0.067068422
34.02864,-118.39989,0.192859202
34.02865,-118.42543,0.081608098
34.02867,-118.28475,0.077624137
34.02867,-118.29441,0.078775189
34.02869,-118.40173,0.229815428
34.02869,-118.42619,0.424386997
34.0287,-118.28435,0.230053703
34.0287,-118.40358,0.070882448
34.02871,-118.40918,0.082216337
34.02875,-118.40599,0.427798168
34.02876,-118.51759,0.232203525
34.02877,-118.45335,0.308555938
34.0288,-118.40562,0.351274944
34.0288,-118.45279,0.420157218
34.02882,-118.40742,0.082284253
34.02883,-118.40927,0.419022236
34.02887,-118.36262,0.193301115
34.02895,-118.40936,0.191832572
34.02896,-118.45358,0.188359906
34.02899,-118.41285,0.218532454
34.02899,-118.42411,0.142091794
34.02901,-118.51884,0.152304649
34.02903,-118.44882,0.080540022
34.02903,-118.44882,0.117946612
34.02903,-118.44882,0.308305569
34.02907,-118.28714,0.135107598
34.0291,-118.41423,0.08194534
34.02911,-118.35273,0.193301115
34.02912,-118.42919,0.216682427
34.02912,-118.44415,0.188790035
34.02913,-118.28399,0.399772891
34.02914,-118.42989,0.42325535
34.02922,-118.42318,0.158535491
34.02925,-118.28199,0.150290545
34.02925,-118.41306,0.417959869
34.02927,-118.31902,0.069156778
34.02928,-118.42926,0.189942541
34.0293,-118.41183,0.392044426
34.02933,-118.2878,0.077814588
34.02938,-118.41471,0.162412292
34.02942,-118.41193,0.08194534
34.02949,-118.28335,0.332190772
34.02955,-118.45428,0.343903004
34.02956,-118.4294,0.141067636
34.02957,-118.4133,0.1911031
34.02957,-118.42302,0.049737033
34.02965,-118.35716,0.220399338
34.02969,-118.45443,0.187788141
34.02971,-118.28238,0.223848587
34.02972,-118.28882,0.153340405
34.02973,-118.29632,0.40514938
34.02973,-118.36406,0.079873712
34.02974,-118.43379,0.069461284
34.02975,-118.39789,0.242421453
34.02977,-118.28322,0.251690901
34.02979,-118.39617,0.351274944
34.0298,-118.39565,0.41955437
34.0298,-118.51741,0.135679169
34.02981,-118.3969,0.351274944
34.02982,-118.355,0.071007636
34.02984,-118.29505,0.232536252
34.02988,-118.41616,0.240510991
34.02992,-118.39493,0.192125254
34.02992,-118.41152,0.142270851
34.02993,-118.35913,0.316160161
34.02997,-118.28301,0.133746851
34.03004,-118.28935,0.260372783
34.03004,-118.39552,0.120927983
34.03005,-118.32739,0.238960475
34.03005,-118.32862,0.140947951
34.03007,-118.39611,0.393558721
34.03012,-118.35968,0.420353758
34.03013,-118.41216,0.217605344
34.03014,-118.35905,0.420353758
34.03016,-118.41188,0.22689174
34.03018,-118.28304,0.270438813
34.03019,-118.41544,0.190521809
34.0302,-118.39674,0.314624799
34.03028,-118.39412,0.219090741
34.0303,-118.39538,0.070632851
34.03031,-118.39596,0.159791425
34.03033,-118.41403,0.424386997
34.03038,-118.40277,0.269164851
34.0304,-118.39666,0.191832572
34.03041,-118.43529,0.04915822
34.03042,-118.4142,0.158535491
34.03043,-118.35162,0.352020708
34.03045,-118.39497,0.241898729
34.03048,-118.40293,0.277450513
34.03053,-118.20555,0.059669802
34.03053,-118.41436,0.267244863
34.03055,-118.28772,0.212825987
34.03057,-118.28937,0.077624137
34.03057,-118.3155,0.155812362
34.03057,-118.39585,0.191686423
34.03059,-118.40302,0.268924104
34.03061,-118.29556,0.067127059
34.03062,-118.39361,0.082148487
34.03062,-118.44337,0.080275616
34.03063,-118.41336,0.141950089
34.03066,-118.28827,0.253046243
34.03066,-118.29751,0.153142961
34.03068,-118.28772,0.229724935
34.0307,-118.3557,0.192418448
34.03071,-118.40311,0.27690093
34.03073,-118.39449,0.07050844
34.03075,-118.28096,0.04593629
34.03077,-118.36661,0.079558037
34.03079,-118.28827,0.229724935
34.03081,-118.41358,0.347815394
34.03082,-118.28772,0.252593657
34.03082,-118.28827,0.258824637
34.03082,-118.36212,0.192271787
34.03082,-118.40585,0.240857084
34.03083,-118.29555,0.047315961
34.03087,-118.41376,0.190231923
34.03088,-118.32334,0.049053794
34.03088,-118.44216,0.343659934
34.03089,-118.29691,0.067244511
34.03091,-118.39645,0.143087998
34.03092,-118.38187,0.392952383
34.03093,-118.32428,0.344876989
34.03095,-118.2883,0.077434237
34.03096,-118.35728,0.192271787
34.03096,-118.41415,0.06982877
34.03097,-118.41394,0.06982877
34.03099,-118.3929,0.218532454
34.031,-118.36334,0.082284253
34.031,-118.39238,0.191540401
34.031,-118.40307,0.344577886
34.03101,-118.29456,0.261929855
34.03101,-118.44212,0.156057677
34.03102,-118.30575,0.137642995
34.03102,-118.31033,0.219853637
34.03102,-118.39547,0.287216524
34.03105,-118.28049,0.076430665
34.03105,-118.40259,0.078930896
34.03106,-118.3224,0.117720659
34.03106,-118.32243,0.263445671
34.03107,-118.28829,0.238177389
34.0311,-118.39631,0.142945224
34.0311,-118.39778,0.050162786
34.0311,-118.41453,0.415578774
34.03111,-118.40031,0.425805356
34.03114,-118.44208,0.068733093
34.03116,-118.30442,0.185239559
34.03118,-118.3305,0.118627344
34.03126,-118.2829,0.111370895
34.0313,-118.305,0.185239559
34.03131,-118.44212,0.117270186
34.03141,-118.35291,0.082352237
34.03143,-118.30636,0.245287701
34.03143,-118.30976,0.076176687
34.03144,-118.30574,0.185380109
34.03146,-118.44162,0.080077991
34.0315,-118.31583,0.409551472
34.03151,-118.32465,0.237591656
34.03153,-118.39387,0.070322307
34.03158,-118.30501,0.233872493
34.03158,-118.39327,0.227563094
34.03159,-118.39672,0.268443253
34.0316,-118.35326,0.419288224
34.0316,-118.39269,0.417694672
34.0316,-118.39304,0.081877758
34.03162,-118.39492,0.241030341
34.03162,-118.39796,0.070260391
34.03163,-118.39542,0.1911031
34.03165,-118.27536,0.392708576
34.03165,-118.4005,0.21779043
34.03166,-118.32877,0.077693229
34.03167,-118.40091,0.21779043
34.03168,-118.38052,0.227787323
34.03171,-118.30628,0.218343624
34.03171,-118.30749,0.154107524
34.03172,-118.30501,0.413744834
34.03173,-118.30187,0.114936144
34.03173,-118.35321,0.419288224
34.03176,-118.38829,0.349540921
34.03178,-118.31444,0.416521969
34.03178,-118.32995,0.049262895
34.03178,-118.33012,0.077769941
34.03178,-118.33045,0.160129218
34.03179,-118.20051,0.186726468
34.03179,-118.28293,0.203327201
34.03181,-118.29622,0.299180433
34.03184,-118.33255,0.069461284
34.03185,-118.30501,0.217914115
34.03187,-118.30187,0.15338345
34.03189,-118.29946,0.153022879
34.03189,-118.39154,0.217975684
34.03191,-118.39275,0.050002652
34.03192,-118.37841,0.159287675
34.03195,-118.38064,0.344885308
34.03196,-118.3078,0.047972173
34.03196,-118.30978,0.23454383
34.03197,-118.39476,0.158911068
34.03198,-118.39311,0.158911068
34.032,-118.394,0.158911068
34.03201,-118.31587,0.079684477
34.03202,-118.28097,0.267785615
34.03206,-118.39213,0.190957587
34.03206,-118.39526,0.240683968
34.03207,-118.4321,0.222247815
34.03208,-118.30114,0.153142961
34.03213,-118.2884,0.077118958
34.03213,-118.39395,0.240683968
34.03213,-118.43847,0.15568987
34.03214,-118.36545,0.426373884
34.03214,-118.44337,0.305564605
34.03216,-118.28162,0.132290065
34.03217,-118.28937,0.257797477
34.03219,-118.39522,0.190812201
34.03222,-118.35895,0.218718381
34.03223,-118.43246,0.187645509
34.03226,-118.39389,0.190812201
34.03227,-118.37969,0.417429633
34.03232,-118.39516,0.070075028
34.03235,-118.31658,0.155079074
34.03236,-118.31683,0.138460939
34.03236,-118.31701,0.416521969
34.03237,-118.39586,0.390535289
34.03239,-118.3175,0.138318579
34.03243,-118.30343,0.184398798
34.03245,-118.43684,0.279261209
34.03248,-118.2806,0.394463557
34.0325,-118.38592,0.190812201
34.03251,-118.20586,0.20943085
34.03251,-118.39377,0.070075028
34.03257,-118.3945,0.240338154
34.03258,-118.43884,0.212670844
34.03259,-118.39283,0.158660569
34.03262,-118.38365,0.424953833
34.03262,-118.39286,0.142091794
34.03268,-118.39381,0.217235676
34.03269,-118.43893,0.341963212
34.0327,-118.39445,0.233282142
34.03273,-118.28218,0.401452526
34.03274,-118.29751,0.231374031
34.03274,-118.29751,0.152066098
34.03274,-118.29755,0.152066098
34.03275,-118.28838,0.180532092
34.03275,-118.39276,0.416371054
34.03278,-118.39368,0.437761672
34.03282,-118.37667,0.240857084
34.03284,-118.34297,0.416371054
34.03284,-118.39441,0.069951771
34.0329,-118.39566,0.190376803
34.03291,-118.2757,0.130631236
34.03291,-118.33174,0.420719001
34.03291,-118.39363,0.190376803
34.03295,-118.28201,0.17863323
34.03296,-118.39434,0.240165457
34.03297,-118.39489,0.161647395
34.03298,-118.3203,0.280395035
34.03298,-118.32061,0.220721224
34.03299,-118.27907,0.131291953
34.03299,-118.32552,0.187503001
34.03301,-118.3186,0.381883489
34.03302,-118.32934,0.222905322
34.03303,-118.32895,0.338179146
34.03305,-118.34573,0.162105866
34.03306,-118.35358,0.218346695
34.0331,-118.3943,0.347815394
34.0331,-118.39484,0.11942702
34.03311,-118.39542,0.41584271
34.03313,-118.43932,0.068312444
34.03314,-118.36208,0.070260391
34.03314,-118.38253,0.190521809
34.0332,-118.28186,0.14819108
34.03323,-118.43306,0.417358363
34.03325,-118.3197,0.416521969
34.03325,-118.43941,0.079619115
34.03325,-118.4407,0.408511662
34.03326,-118.34004,0.192712155
34.03329,-118.3955,0.239820481
34.03331,-118.36954,0.162105866
34.03332,-118.43749,0.381883489
34.03335,-118.2825,0.365374919
34.03336,-118.4389,0.235386034
34.03337,-118.30328,0.232369822
34.03338,-118.28266,0.208267204
34.03343,-118.30143,0.403606345
34.03345,-118.348,0.142150007
34.03348,-118.3055,0.13648395
34.03354,-118.28294,0.247889918
34.03355,-118.43767,0.416243505
34.03359,-118.37751,0.416371054
34.03364,-118.43978,0.138109721
34.03369,-118.30404,0.232369822
34.03375,-118.36852,0.158660569
34.03375,-118.3775,0.141667794
34.0338,-118.36928,0.081540849
34.03382,-118.28933,0.397236307
34.03384,-118.43852,0.157138693
34.03388,-118.3742,0.158410527
34.03388,-118.43991,0.234880306
34.03389,-118.38701,0.415314995
34.03392,-118.29358,0.134085587
34.03394,-118.29309,0.29555687
34.03404,-118.33472,0.386038728
34.03405,-118.34508,0.158285676
34.0341,-118.33595,0.238103929
34.0341,-118.374,0.158285676
34.03414,-118.27987,0.147268738
34.03414,-118.28832,0.203499407
34.03415,-118.31416,0.13729412
34.03416,-118.43297,0.220070211
34.03421,-118.28768,0.3959737
34.03422,-118.33589,0.189137907
34.03426,-118.30818,0.242980038
34.03426,-118.3205,0.30432661
34.03426,-118.43305,0.277695817
34.03428,-118.30005,0.207503124
34.03429,-118.29291,0.3985027
34.03429,-118.29308,0.398756434
34.03431,-118.27596,0.389965595
34.03446,-118.32037,0.068073424
34.0345,-118.37244,0.141427384
34.03451,-118.29724,0.400536832
34.03454,-118.43335,0.079488583
34.03456,-118.31835,0.13775951
34.03457,-118.31869,0.211052587
34.03459,-118.31582,0.277871993
34.03459,-118.3164,0.1374103
34.03469,-118.28214,0.225016053
34.03476,-118.28229,0.392708576
