,Latitude,Longitude,median
2800,33.8426,-118.30548999999999,0.430245
2801,34.03348,-118.3055,1.39685
2802,34.039320000000004,-118.30554,1.0906
2803,33.73782,-118.30556000000001,0.397365
2804,34.08627,-118.30556999999999,1.15815
2805,34.10507,-118.30559,1.5746
2806,34.06742,-118.30561000000002,1.2388
2807,34.10076,-118.30561999999999,1.1610999999999998
2808,34.09364,-118.30564,1.36145
2809,33.79748,-118.30564,0.4487
2810,34.04323,-118.30565,1.08935
2811,33.962990000000005,-118.30565,0.5542400000000001
2812,33.8426,-118.30565,0.42650499999999997
2813,34.03595,-118.30568000000001,1.05445
2814,33.78662,-118.30568000000001,0.36048499999999994
2815,33.84109,-118.30568999999998,0.44320000000000004
2816,34.05843,-118.30571,1.2659
2817,34.06827,-118.30573000000001,1.1999
2818,34.06467,-118.30573000000001,1.26485
2819,34.06804,-118.30573999999999,1.2207499999999998
2820,34.03144,-118.30573999999999,1.0807
2821,34.03102,-118.30575,1.1183999999999998
2822,34.07835,-118.30576,1.2321
2823,34.067820000000005,-118.30577,1.2181
2824,34.09363,-118.3058,1.32625
2825,34.06968,-118.30583,1.19095
2826,34.06951,-118.30583,1.1584500000000002
2827,33.78751,-118.30583999999999,0.35414500000000004
2828,34.104,-118.30588999999999,1.47965
2829,33.735929999999996,-118.3059,0.389425
2830,34.09536,-118.30595,1.3577
2831,33.79748,-118.30598,0.428375
2832,34.09874,-118.30601999999999,1.09645
2833,34.09618,-118.30604,1.2659500000000001
2834,34.08214,-118.30608000000001,1.19785
2835,34.0831,-118.30609,1.1394
2836,34.08296,-118.30609,1.1473
2837,34.082409999999996,-118.30609,1.21185
2838,34.08043,-118.30609,1.2272
2839,34.1012,-118.3061,1.2672500000000002
2840,34.10042,-118.3061,1.1598000000000002
2841,33.79749,-118.30611,0.420255
2842,34.10086,-118.30611999999999,1.2114500000000001
2843,34.100229999999996,-118.30611999999999,1.1375
2844,34.038920000000005,-118.30611999999999,1.1226500000000001
2845,34.09263,-118.30613000000001,1.2739500000000001
2846,34.03532,-118.30613000000001,1.0979
2847,34.09421,-118.30613999999998,1.46015
2848,33.785759999999996,-118.30616,0.37027
2849,34.10505,-118.30618,1.5853000000000002
2850,34.09223,-118.30621000000001,1.24345
2851,34.06435,-118.30623,1.2157499999999999
2852,34.058890000000005,-118.30623,1.2475
2853,34.06816,-118.30623999999999,1.20285
2854,34.05607,-118.30625,1.0484
2855,34.07763,-118.30626000000001,1.23055
2856,34.067679999999996,-118.30626000000001,1.2191
2857,34.05624,-118.30626000000001,1.04665
2858,33.78837,-118.30627,0.37870000000000004
2859,34.100629999999995,-118.30628,1.1815
2860,34.03171,-118.30628,1.0681
2861,34.07926,-118.3063,1.13055
2862,34.09467,-118.30631000000001,1.2921999999999998
2863,33.967009999999995,-118.30631000000001,0.62085
2864,34.070190000000004,-118.30633,1.2211500000000002
2865,34.06995,-118.30633,1.19635
2866,34.0697,-118.30633,1.25245
2867,34.06945,-118.30633,1.2189
2868,34.07069,-118.30633999999999,1.2385000000000002
2869,34.03143,-118.30636000000001,1.1171
2870,34.08676,-118.30637,1.19835
2871,34.10454,-118.30643,1.5560999999999998
2872,33.840540000000004,-118.30646999999999,0.44282999999999995
2873,34.080040000000004,-118.30656,1.22825
2874,34.04919,-118.30657,1.0152999999999999
2875,34.08139,-118.30658000000001,1.2636500000000002
2876,34.07793,-118.30661,1.2541
2877,33.82367,-118.30661,0.48231
2878,34.06438,-118.30662,1.1648
2879,34.095620000000004,-118.30663999999999,1.2649499999999998
2880,34.095490000000005,-118.30663999999999,1.2318
2881,34.05162,-118.30663999999999,1.21375
2882,33.81985,-118.30663999999999,0.42185500000000004
2883,34.09603,-118.30665,1.2415
2884,34.05149,-118.30666000000001,1.1526
2885,34.09646,-118.30668,1.2469000000000001
2886,34.10329,-118.3067,1.3857
2887,34.10387,-118.30671000000001,1.4889000000000001
2888,34.07113,-118.30672,1.32615
2889,34.07067,-118.30672,1.29515
2890,33.84037,-118.30675,0.42765
2891,33.82867,-118.3068,0.436185
2892,33.78754,-118.30683,0.37279
2893,33.7364,-118.30683,0.38090999999999997
2894,33.829440000000005,-118.30684,0.415525
2895,34.0352,-118.30691000000002,1.10745
2896,34.07848,-118.30691999999999,1.1998
2897,34.103840000000005,-118.30696999999999,1.42165
2898,34.06516,-118.30698000000001,1.21555
2899,34.06483,-118.30698000000001,1.21625
2900,34.06418,-118.30698000000001,1.23415
2901,34.05888,-118.30698000000001,1.1941
2902,34.09234,-118.30698999999998,1.3001
2903,34.06816,-118.30698999999998,1.1934
2904,34.06799,-118.30698999999998,1.1751999999999998
2905,34.06783,-118.30698999999998,1.1891
2906,34.0675,-118.30698999999998,1.1789
2907,34.10264,-118.30701,1.2653
2908,33.829440000000005,-118.30701,0.42046
2909,34.07042,-118.30706,1.3390499999999999
2910,34.07015,-118.30706,1.2915
2911,34.070009999999996,-118.30706,1.23255
2912,34.06987,-118.30706,1.19535
2913,34.105059999999995,-118.30707,1.4043999999999999
2914,33.736740000000005,-118.30708,0.364545
2915,34.051390000000005,-118.30708999999999,1.14655
2916,34.03648,-118.30713999999999,1.17665
2917,34.09321,-118.30715,1.3776000000000002
2918,33.96665,-118.30717,0.591615
2919,33.966120000000004,-118.30717,0.5515
2920,33.81985,-118.30717,0.434415
2921,33.79302,-118.3072,0.43845500000000004
2922,34.06718,-118.30724,1.16175
2923,34.09295,-118.30725,1.32275
2924,34.08033,-118.30725,1.35635
2925,34.086529999999996,-118.3073,1.17395
2926,33.81985,-118.3073,0.426465
2927,33.96665,-118.30733000000001,0.595965
2928,33.79078,-118.30735,0.43191500000000005
2929,34.08903,-118.30738999999998,1.13615
2930,34.08785,-118.30738999999998,1.2342
2931,34.099090000000004,-118.3074,1.1663000000000001
2932,34.09986,-118.30741,1.15245
2933,33.73628,-118.30741,0.382265
2934,33.830529999999996,-118.30743000000001,0.43071499999999996
2935,33.843540000000004,-118.30743999999999,0.42879999999999996
2936,34.08943,-118.30745,1.1893
2937,34.06402,-118.30747,1.2537
2938,34.0594,-118.30747,1.3167499999999999
2939,34.06783,-118.30748,1.1821000000000002
2940,34.06766,-118.30748,1.1693
2941,34.06848,-118.30748999999999,1.2752
2942,34.03171,-118.30748999999999,1.1701000000000001
2943,33.966120000000004,-118.30748999999999,0.53441
2944,34.06734,-118.3075,1.1955
2945,34.10018,-118.30752,1.15305
2946,34.072990000000004,-118.30755,1.3133
2947,34.07258,-118.30755,1.42015
2948,34.07244,-118.30755,1.40165
2949,34.07216,-118.30755,1.4329
2950,34.075359999999996,-118.30758,1.15395
2951,33.83051,-118.30761000000001,0.426975
2952,33.82877,-118.30763999999999,0.43917999999999996
2953,34.07861,-118.30765,1.2824499999999999
2954,34.077020000000005,-118.30767,1.1159500000000002
2955,34.10018,-118.30768,1.1412
2956,34.07715,-118.30768,1.0884
2957,34.10452,-118.30769,1.36815
2958,34.10383,-118.30769,1.40525
2959,33.791470000000004,-118.3077,0.43006500000000003
2960,34.072790000000005,-118.30771000000001,1.3477999999999999
2961,34.082809999999995,-118.30771999999999,1.1678000000000002
2962,34.08763,-118.30776000000002,1.1973
2963,33.84408,-118.30778000000001,0.44635499999999995
2964,33.83052,-118.30778000000001,0.431435
2965,33.82045,-118.30778000000001,0.46601000000000004
2966,34.03196,-118.3078,1.17905
2967,33.995329999999996,-118.3078,0.657715
2968,33.82208,-118.3078,0.496835
2969,34.066179999999996,-118.30783999999998,1.15365
2970,33.79076,-118.30783999999998,0.43827499999999997
2971,33.79506,-118.30785,0.43513999999999997
2972,34.07196,-118.3079,1.3191000000000002
2973,34.071740000000005,-118.3079,1.3058999999999998
2974,34.075140000000005,-118.30792,1.1814
2975,34.0409,-118.30792,1.1048499999999999
2976,34.10452,-118.30793999999999,1.34365
2977,34.10385,-118.30793999999999,1.4133499999999999
2978,34.07227,-118.30793999999999,1.41195
2979,34.07205,-118.30793999999999,1.3815499999999998
2980,34.07179,-118.30793999999999,1.3111000000000002
2981,34.00352,-118.30796000000001,0.724715
2982,33.84417,-118.30796000000001,0.435875
2983,33.81568,-118.30798999999999,0.44321
2984,33.73645,-118.30801000000001,0.35361
2985,34.05109,-118.30803,1.1548
2986,33.98997,-118.30811000000001,0.6350899999999999
2987,33.84408,-118.30811000000001,0.44350999999999996
2988,34.08683,-118.30813,1.17145
2989,34.10082,-118.30814,1.1418
2990,34.0902,-118.30814,1.19405
2991,34.06718,-118.30814,1.21955
2992,34.10452,-118.30815,1.35515
2993,34.05725,-118.30816999999999,1.26235
2994,34.034259999999996,-118.30818000000001,1.36475
2995,33.84383,-118.30818000000001,0.434105
2996,34.08787,-118.30819,1.25245
2997,34.07253,-118.30819,1.3533499999999998
2998,34.05707,-118.30819,1.203
2999,34.05943,-118.3082,1.2827000000000002
3000,34.03541,-118.3082,1.1423
3001,34.0517,-118.30821999999999,1.1381000000000001
3002,34.06507,-118.30823000000001,1.17625
3003,33.84057,-118.30823000000001,0.42888499999999996
3004,34.06799,-118.30823999999998,1.20255
3005,34.058659999999996,-118.30823999999998,1.21895
3006,33.82942,-118.30823999999998,0.437855
3007,34.06443,-118.30825,1.18945
3008,33.82992,-118.30825,0.44136
3009,34.076859999999996,-118.30828000000001,1.1691
3010,34.07354,-118.30828999999999,1.32125
3011,34.07327,-118.30828999999999,1.2816999999999998
3012,34.07298,-118.30828999999999,1.2995
3013,34.07161,-118.30828999999999,1.31535
3014,34.08098,-118.3083,1.303
3015,34.07486,-118.3083,1.14725
3016,34.07917,-118.30831,1.3303
3017,34.07904,-118.30832,1.306
3018,34.072720000000004,-118.30832,1.3388
3019,34.10018,-118.30833999999999,1.1085500000000001
3020,34.093709999999994,-118.30835,1.3872499999999999
3021,34.10452,-118.30838,1.35365
3022,34.078829999999996,-118.30841000000001,1.2726
3023,33.84409,-118.30843999999999,0.42224
3024,34.1042,-118.30854,1.3879000000000001
3025,34.10417,-118.30856000000001,1.3956499999999998
3026,33.8288,-118.30856000000001,0.430975
3027,34.00461,-118.30856999999999,0.72985
3028,33.82942,-118.30856999999999,0.43719
3029,33.84408,-118.3086,0.41942999999999997
3030,34.035109999999996,-118.30861999999999,1.1678000000000002
3031,33.97295,-118.30863000000001,0.7752399999999999
3032,33.84496,-118.30863000000001,0.41810499999999995
3033,33.98043,-118.30864,0.661945
3034,33.9649,-118.30864,0.5722050000000001
3035,33.95183,-118.30864,0.71041
3036,34.03535,-118.30865,1.1718000000000002
3037,33.82997,-118.30868000000001,0.43772
3038,33.83679,-118.30868999999998,0.41446000000000005
3039,33.961999999999996,-118.3087,0.48124
3040,33.83618,-118.30871,0.445885
3041,33.836420000000004,-118.30872,0.44555999999999996
3042,33.83057,-118.30878,0.42096
3043,34.10452,-118.30883999999999,1.28975
3044,33.8453,-118.30886000000001,0.422805
3045,33.8423,-118.30887,0.43772
3046,33.84202,-118.30887,0.40913999999999995
3047,33.96524,-118.30899,0.599335
3048,33.73591,-118.30901999999999,0.36660000000000004
3049,33.962920000000004,-118.30903,0.45548
3050,33.942009999999996,-118.30903,0.588595
3051,34.0459,-118.30906999999999,1.1031
3052,34.01013,-118.30909,0.80911
3053,33.96314,-118.30917,0.49572000000000005
3054,33.744820000000004,-118.30928999999999,0.30206500000000003
3055,33.98999,-118.3093,0.65159
3056,33.96656,-118.3093,0.548355
3057,33.96476,-118.3093,0.5720700000000001
3058,33.74633,-118.3093,0.303225
3059,33.74519,-118.30932,0.299205
3060,33.744,-118.30932,0.348135
3061,33.962109999999996,-118.30933,0.5046649999999999
3062,33.96196,-118.30933,0.492
3063,33.74449,-118.30933,0.33131
3064,33.7443,-118.30933,0.327385
3065,33.74415,-118.30933,0.344765
3066,33.96891,-118.30936000000001,0.62764
3067,34.08187,-118.30939,1.2334
3068,34.04599,-118.30946000000002,1.1255000000000002
3069,33.73583,-118.30946000000002,0.38312
3070,34.00383,-118.30958999999999,0.72389
3071,34.07804,-118.30971000000001,1.1471
3072,34.03143,-118.30976000000001,1.18885
3073,34.03196,-118.30978,1.2047500000000002
3074,34.05368,-118.30982,1.1964000000000001
3075,33.9593,-118.30982,0.57482
3076,34.05785,-118.30984,1.39715
3077,34.079609999999995,-118.30986999999999,1.27245
3078,34.09151,-118.30989,1.27765
3079,34.08278,-118.30991000000002,1.1996
3080,34.07244,-118.30991000000002,1.2926
3081,34.0723,-118.30991000000002,1.2884
3082,34.07217,-118.30991000000002,1.34575
3083,34.05806,-118.30991000000002,1.3621
3084,34.08263,-118.30991999999999,1.21335
3085,34.0825,-118.30991999999999,1.2221
3086,34.08181,-118.30991999999999,1.2944
3087,34.07175,-118.30991999999999,1.34925
3088,34.06733,-118.30991999999999,1.22875
3089,34.07322,-118.30994,1.223
3090,34.07391,-118.30995,1.22945
3091,34.07444,-118.30998000000001,1.1690999999999998
3092,34.06698,-118.30998000000001,1.15815
3093,34.06747,-118.30998999999998,1.24915
3094,34.06648,-118.30998999999998,1.17885
3095,34.06615,-118.30998999999998,1.1799
3096,34.06773,-118.31001,1.22875
3097,34.06501,-118.31001,1.23575
3098,34.064679999999996,-118.31003,1.1835499999999999
3099,34.079609999999995,-118.31003999999999,1.3036500000000002
3100,34.079,-118.31003999999999,1.24105
3101,34.092490000000005,-118.31007,1.3346999999999998
3102,34.09209,-118.31008999999999,1.3519
3103,34.10024,-118.31012,1.12035
3104,34.05538,-118.31012,1.25335
3105,34.0544,-118.31016000000001,1.20945
3106,34.08515,-118.31018,1.30495
3107,34.08873,-118.31018999999999,1.2557
3108,34.10088,-118.31021000000001,1.17575
3109,34.079609999999995,-118.31022,1.25315
3110,34.092079999999996,-118.31023,1.31845
3111,34.07478,-118.31024,1.2133
3112,34.09547,-118.31026000000001,1.3825
3113,34.10288,-118.31026999999999,1.26105
3114,34.10412,-118.31033000000001,1.3346
3115,34.03102,-118.31033000000001,1.1568
3116,34.080009999999994,-118.31038999999998,1.2496
3117,34.08732,-118.3104,1.3356
3118,34.09252,-118.31041,1.3195000000000001
3119,34.057190000000006,-118.31042,1.4358499999999998
3120,34.041140000000006,-118.31043000000001,1.1574
3121,34.054809999999996,-118.31043999999999,1.3635000000000002
3122,34.05944,-118.31045,1.3691
3123,34.05893,-118.31045,1.3658000000000001
3124,34.05785,-118.31045,1.4465
3125,34.05757,-118.31046,1.4543
3126,34.054629999999996,-118.31046,1.3660999999999999
3127,34.07958,-118.31047,1.2435999999999998
3128,34.08786,-118.31048,1.3689
3129,34.099059999999994,-118.31048999999999,1.1421999999999999
3130,34.08312,-118.31048999999999,1.2982
3131,33.99872,-118.3105,0.652385
3132,34.08872,-118.31053,1.34355
3133,34.04156,-118.31053,1.12445
3134,34.04047,-118.31053999999999,1.1667
3135,34.07901,-118.31055,1.2112
3136,34.07203,-118.31055,1.33435
3137,34.04596,-118.31055,1.1632
3138,34.08732,-118.31056000000001,1.34175
3139,34.07323,-118.31057,1.28775
3140,34.045190000000005,-118.31057,1.18615
3141,34.046170000000004,-118.31058,1.13575
3142,34.07447,-118.31058999999999,1.1631
3143,34.074940000000005,-118.3106,1.1215000000000002
3144,34.074040000000004,-118.3106,1.09455
3145,34.089859999999994,-118.31063,1.20085
3146,34.099540000000005,-118.31071999999999,1.1437499999999998
3147,34.08785,-118.31071999999999,1.347
3148,34.06685,-118.31071999999999,1.32245
3149,34.06648,-118.31071999999999,1.16215
3150,34.06483,-118.31071999999999,1.17
3151,34.06451,-118.31071999999999,1.16575
3152,34.066990000000004,-118.31073,1.282
3153,34.10474,-118.31074,1.28345
3154,34.06948,-118.31074,1.21105
3155,34.064370000000004,-118.31075,1.2069999999999999
3156,34.092890000000004,-118.31078000000001,1.38245
3157,34.07098,-118.31078000000001,1.3264
3158,34.06731,-118.31081,1.23785
3159,34.05944,-118.31083000000001,1.3338
3160,34.05415,-118.31083000000001,1.3429
3161,34.05785,-118.31086,1.4154499999999999
3162,34.088229999999996,-118.31087,1.2981
3163,34.08062,-118.31087,1.23075
3164,34.05925,-118.31087,1.32765
3165,34.079609999999995,-118.31088000000001,1.15415
3166,34.05638,-118.31088999999999,1.3935
3167,34.082640000000005,-118.31091,1.2306
3168,34.082229999999996,-118.31092,1.30185
3169,34.0812,-118.31092,1.22295
3170,34.08291,-118.31093,1.2307000000000001
3171,34.08278,-118.31093999999999,1.20175
3172,34.060390000000005,-118.31098,1.2161
3173,34.07189,-118.31098999999999,1.3664999999999998
3174,34.07189,-118.31098999999999,1.3664999999999998
3175,34.07175,-118.31098999999999,1.3687
3176,34.07161,-118.31098999999999,1.3343
3177,34.07223,-118.311,1.30165
3178,34.073209999999996,-118.31103,1.2687
3179,34.05533,-118.31103,1.42135
3180,34.090070000000004,-118.31103999999999,1.2471
3181,34.0892,-118.31103999999999,1.3832
3182,34.074940000000005,-118.31105,1.16405
3183,34.05507,-118.31105,1.45935
3184,34.10053,-118.3111,1.2336
3185,34.09905,-118.31111000000001,1.2061000000000002
3186,34.10351,-118.31111999999999,1.3314
3187,33.992940000000004,-118.31114,0.660165
3188,34.10329,-118.31115,1.3775499999999998
3189,34.102740000000004,-118.31115,1.2054
3190,34.044990000000006,-118.31116000000002,1.11695
3191,34.044579999999996,-118.31118000000001,1.1668
3192,34.104659999999996,-118.31119,1.2335
3193,34.086940000000006,-118.3112,1.3658000000000001
3194,34.08781,-118.31121,1.2995999999999999
3195,34.06681,-118.31121999999999,1.314
3196,34.06665,-118.31121999999999,1.21095
3197,34.06648,-118.31121999999999,1.21435
3198,34.06443,-118.31121999999999,1.19185
3199,34.04596,-118.31121999999999,1.1337000000000002
3200,34.092490000000005,-118.31126,1.4405999999999999
3201,34.09447,-118.31132,1.36475
3202,34.0405,-118.31132,1.22655
3203,34.08732,-118.31135,1.3068
3204,34.05653,-118.31137,1.3721
3205,34.04647,-118.31137,1.12225
3206,34.06002,-118.31138999999999,1.21665
3207,34.057179999999995,-118.3114,1.32555
3208,34.05547,-118.31146000000001,1.3806
3209,34.05531,-118.31146000000001,1.46055
3210,34.05429,-118.31146000000001,1.4327999999999999
3211,34.05385,-118.31146000000001,1.3838
3212,34.05638,-118.31147,1.37255
3213,34.054159999999996,-118.31147,1.38605
3214,34.0786,-118.31151000000001,1.20095
3215,33.99981,-118.31152,0.6675949999999999
3216,34.078990000000005,-118.31153,1.13895
3217,34.08457,-118.31155,1.28945
3218,34.07227,-118.31156999999999,1.3192
3219,34.045840000000005,-118.31158,1.1252499999999999
3220,34.06043,-118.31159,1.18095
3221,34.04117,-118.3116,1.2307
3222,34.100840000000005,-118.31161999999999,1.28545
3223,34.071740000000005,-118.31164,1.3152499999999998
3224,34.07161,-118.31164,1.3283
3225,34.06899,-118.31164,1.20395
3226,34.08974,-118.31166,1.3849
3227,34.07656,-118.31166999999999,1.19425
3228,34.090070000000004,-118.31168999999998,1.3657
3229,34.08062,-118.31168999999998,1.27045
3230,34.003440000000005,-118.31168999999998,0.772765
3231,34.07323,-118.3117,1.2438
3232,34.07479,-118.31171,1.1023999999999998
3233,34.09348,-118.31176,1.5113500000000002
3234,34.093070000000004,-118.31176,1.4510999999999998
3235,34.0604,-118.31177,1.19075
3236,34.104459999999996,-118.3118,1.29495
3237,34.103840000000005,-118.3118,1.2806
3238,34.10318,-118.3118,1.2718500000000001
3239,34.1026,-118.3118,1.1942
3240,34.10419,-118.31181000000001,1.2612999999999999
3241,34.102470000000004,-118.31181000000001,1.2069
3242,34.103559999999995,-118.31183,1.2873
3243,34.103390000000005,-118.31183,1.30375
3244,34.076570000000004,-118.31183,1.2099
3245,34.10467,-118.31187,1.32035
3246,34.07999,-118.31187,1.162
3247,34.05395,-118.31187,1.46855
3248,34.05856,-118.31188999999999,1.3723
3249,34.09308,-118.31193,1.41405
3250,34.09897,-118.31193999999999,1.2319499999999999
3251,34.06665,-118.31196000000001,1.18825
3252,34.06575,-118.31196000000001,1.14615
3253,34.06483,-118.31196000000001,1.13425
3254,34.04336,-118.31196000000001,1.1531500000000001
3255,34.0892,-118.31197,1.3479
3256,34.0604,-118.31197,1.2389999999999999
3257,34.066559999999996,-118.31198,1.16855
3258,34.06605,-118.31198,1.148
3259,34.06516,-118.31198,1.1083500000000002
3260,34.04637,-118.31198,1.12995
3261,34.04376,-118.31198,1.13925
3262,34.04209,-118.31199,1.25135
3263,34.06698,-118.31200000000001,1.26575
3264,34.04271,-118.31200000000001,1.1336499999999998
3265,34.04418,-118.31201000000001,1.1678000000000002
3266,34.04397,-118.31201000000001,1.19495
3267,34.04162,-118.31201000000001,1.1836
3268,34.07758,-118.31201999999999,1.16995
3269,34.04555,-118.31201999999999,1.0994000000000002
3270,34.042229999999996,-118.31201999999999,1.1997
3271,34.04193,-118.31201999999999,1.27535
3272,34.086940000000006,-118.31204,1.31915
3273,34.092490000000005,-118.31208000000001,1.4095
3274,34.079609999999995,-118.3121,1.1773500000000001
3275,34.09897,-118.31211,1.21035
3276,34.07203,-118.31213000000001,1.27315
3277,34.0466,-118.31215,1.20255
3278,34.05475,-118.31216,1.4913
3279,34.05999,-118.31217,1.2502
3280,34.07652,-118.31218999999999,1.16895
3281,33.97485,-118.31222,0.70867
3282,34.07931,-118.31231000000001,1.2178
3283,34.07648,-118.31231000000001,1.1902
3284,34.092040000000004,-118.31233,1.3347
3285,34.078590000000005,-118.31233999999999,1.2953000000000001
3286,34.0604,-118.31237,1.264
3287,34.08785,-118.31238,1.35825
3288,34.096579999999996,-118.31239,1.4173499999999999
3289,34.25865,-118.31241000000001,0.849915
3290,34.092490000000005,-118.31241000000001,1.39745
3291,34.09897,-118.31244,1.23285
3292,34.068090000000005,-118.31246000000002,1.222
3293,34.0685,-118.31246999999999,1.2016499999999999
3294,34.0576,-118.31246999999999,1.3175
3295,34.07656,-118.31249,1.2405
3296,34.056020000000004,-118.31249,1.3138999999999998
3297,34.054809999999996,-118.31249,1.495
3298,34.078590000000005,-118.3125,1.25415
3299,34.065490000000004,-118.3125,1.2018
3300,34.05878,-118.3125,1.2652
3301,34.07999,-118.31251,1.1595
3302,34.07905,-118.31253999999998,1.2019000000000002
3303,34.0604,-118.31256,1.31695
3304,34.09205,-118.31257,1.34645
3305,34.04403,-118.31258999999999,1.1507
3306,34.09896,-118.3126,1.28945
3307,34.04417,-118.3126,1.17245
3308,34.04222,-118.3126,1.2003
3309,34.04636,-118.31261,1.12955
3310,34.04616,-118.31261,1.20075
3311,34.04593,-118.31261,1.1557
3312,34.04377,-118.31262,1.1498
3313,34.04198,-118.31265,1.1984
3314,34.0806,-118.31268,1.29
3315,34.04659,-118.31268999999999,1.1825999999999999
3316,34.10367,-118.31273999999999,1.2138499999999999
3317,34.07287,-118.31276000000001,1.2076500000000001
3318,34.0604,-118.31276000000001,1.3363999999999998
3319,34.10342,-118.31277,1.1864
3320,34.08433,-118.31277,1.2621
3321,34.08413,-118.31277,1.23505
3322,34.043929999999996,-118.31277,1.1550500000000001
3323,34.07998,-118.31284,1.16175
3324,34.078990000000005,-118.31286000000001,1.21225
3325,34.10083,-118.31286999999999,1.2928000000000002
3326,34.08732,-118.31286999999999,1.25645
3327,34.09348,-118.31289,1.4574
3328,34.05383,-118.31289,1.2341
3329,34.053670000000004,-118.31289,1.26335
3330,34.05827,-118.3129,1.3325
3331,34.05751,-118.3129,1.23525
3332,34.05428,-118.3129,1.2931
3333,34.0572,-118.31291,1.2855500000000002
3334,34.05687,-118.31291,1.3291
3335,34.05705,-118.31291999999999,1.2405
3336,34.05999,-118.31295,1.26175
3337,34.25865,-118.31298999999999,0.8303900000000001
3338,34.07656,-118.31298999999999,1.30125
3339,34.04492,-118.31301,1.2058499999999999
3340,34.04464,-118.31301,1.1679
3341,34.10563,-118.31303,1.3281
3342,34.10563,-118.31303,1.3281
3343,34.06517,-118.31312,1.29685
3344,34.09303,-118.31313999999999,1.4342000000000001
3345,34.06878,-118.31315,1.155
3346,34.06824,-118.31315,1.22735
3347,34.07695,-118.31316000000001,1.30925
3348,34.06561,-118.31316000000001,1.2775
3349,34.06419,-118.31316000000001,1.17775
3350,34.06371,-118.31316000000001,1.1985999999999999
3351,34.079609999999995,-118.31318,1.13765
3352,34.067840000000004,-118.31318,1.22655
3353,34.04537,-118.31318,1.1017000000000001
3354,34.078990000000005,-118.31318999999999,1.17545
3355,34.06645,-118.31318999999999,1.1589
3356,34.05401,-118.31318999999999,1.32295
3357,34.0661,-118.3132,1.1891
3358,34.06548,-118.3132,1.3132000000000001
3359,34.02579,-118.3132,1.08705
3360,34.09408,-118.31323,1.38275
3361,34.09476,-118.31324,1.4339499999999998
3362,34.078590000000005,-118.31324,1.2079499999999999
3363,34.09281,-118.31325,1.4131
3364,34.25863,-118.31326000000001,0.827475
3365,34.08198,-118.31326000000001,1.1449500000000001
3366,34.04549,-118.31326999999999,1.1198
3367,34.10426,-118.31328,1.1483
3368,34.10369,-118.3133,1.2582499999999999
3369,34.10355,-118.3133,1.2568000000000001
3370,34.10383,-118.31331000000002,1.23835
3371,34.10498,-118.31331999999999,1.2744
3372,34.10117,-118.31336,1.2734
3373,34.08722,-118.31336999999999,1.2438500000000001
3374,34.258340000000004,-118.31341,0.803075
3375,34.25855,-118.31342,0.82622
3376,34.0428,-118.31343999999999,1.0678
3377,34.04157,-118.31343999999999,1.16015
3378,34.041059999999995,-118.31343999999999,1.2159499999999999
3379,34.04045,-118.31343999999999,1.26125
3380,34.011179999999996,-118.31343999999999,0.7982
3381,34.04468,-118.31345,1.1454
3382,34.04438,-118.31346,1.1494499999999999
3383,34.05702,-118.31348,1.24105
3384,34.04274,-118.31348,1.0469499999999998
3385,34.05603,-118.31351000000001,1.33575
3386,34.05427,-118.31351000000001,1.2368999999999999
3387,34.05786,-118.31352,1.1670500000000001
3388,34.05498,-118.31352,1.3096999999999999
3389,34.05753,-118.31353,1.21435
3390,34.10248,-118.31368,1.32605
3391,34.06617,-118.31369,1.1957499999999999
3392,34.07869,-118.31371000000001,1.2093
3393,34.07914,-118.31371999999999,1.1386500000000002
3394,34.0677,-118.31371999999999,1.21185
3395,34.066990000000004,-118.31371999999999,1.23045
3396,34.06685,-118.31371999999999,1.26925
3397,34.0663,-118.31371999999999,1.19255
3398,34.09255,-118.31375,1.3663500000000002
3399,34.06366,-118.31375,1.21655
3400,34.07967,-118.3138,1.1721
3401,34.10083,-118.31381,1.14795
3402,34.09405,-118.31383999999998,1.4670999999999998
3403,34.05877,-118.31391,1.1985999999999999
3404,34.07608,-118.31392,1.25175
3405,34.05547,-118.31392,1.28925
3406,34.05786,-118.31393,1.1421999999999999
3407,34.05687,-118.31393,1.18215
3408,34.056709999999995,-118.31393,1.2268
3409,34.06044,-118.31393999999999,1.2545
3410,34.10457,-118.31395,1.2527
3411,34.10344,-118.31396000000001,1.2445499999999998
3412,34.1028,-118.31396000000001,1.28325
3413,34.10241,-118.31396000000001,1.27735
3414,34.09964,-118.31397,1.3245
3415,34.10297,-118.31398,1.31575
3416,34.080009999999994,-118.31398,1.1488
3417,34.04373,-118.31403999999999,1.11655
3418,34.07969,-118.31405,1.12355
3419,34.092490000000005,-118.31407,1.38425
3420,34.09406,-118.31408,1.48065
3421,34.08193,-118.31408,1.2579
3422,34.04396,-118.31408,1.1566
3423,34.0653,-118.31409,1.34325
3424,34.04596,-118.31409,1.2281
3425,34.04417,-118.31409,1.1617
3426,34.10082,-118.31414,1.1627999999999998
3427,34.03415,-118.31416000000002,1.3233000000000001
3428,34.04442,-118.31421,1.10055
3429,34.09348,-118.31423999999998,1.45445
3430,34.093059999999994,-118.31423999999998,1.4798499999999999
3431,34.09405,-118.31425,1.4439000000000002
3432,34.053909999999995,-118.31425,1.32315
3433,34.05386,-118.31428999999999,1.3111000000000002
3434,34.08697,-118.31431,1.22045
3435,34.10281,-118.3144,1.2887
3436,34.092490000000005,-118.3144,1.3248
