Latitude,Longitude,Reduction
34.03297,-118.39489,0.355719757
34.03298,-118.3203,0.385433458
34.03298,-118.32061,0.125086165
34.03299,-118.27907,0.162466247
34.03299,-118.32552,0.367393099
34.03301,-118.3186,0.225478199
34.03302,-118.32934,0.126461681
34.03303,-118.32895,0.489146816
34.03305,-118.34573,0.356536448
34.03306,-118.35358,0.085208549
34.0331,-118.3943,0.61741184
34.0331,-118.39484,0.386614487
34.03311,-118.39542,0.155244964
34.03313,-118.43932,0.184846905
34.03314,-118.36208,0.189601983
34.03314,-118.38253,0.37231532
34.0332,-118.28186,0.187665668
34.03323,-118.43306,0.453332998
34.03325,-118.3197,0.452467417
34.03325,-118.43941,0.353271425
34.03325,-118.4407,0.151661967
34.03326,-118.34004,0.375872309
34.03329,-118.3955,0.273012377
34.03331,-118.36954,0.356536448
34.03332,-118.43749,0.225478199
34.03335,-118.2825,0.213813351
34.03336,-118.4389,0.268120989
34.03337,-118.30328,0.264791126
34.03338,-118.28266,0.11728671
34.03343,-118.30143,0.149283707
34.03345,-118.348,0.175500726
34.03348,-118.3055,0.16870503
34.03354,-118.28294,0.185698277
34.03355,-118.43767,0.452179203
34.03359,-118.37751,0.155504527
34.03364,-118.43978,0.170656284
34.03369,-118.30404,0.264791126
34.03375,-118.36852,0.200436368
34.03375,-118.3775,0.174922889
34.0338,-118.36928,0.359843609
34.03382,-118.28933,0.146217952
34.03384,-118.43852,0.347649339
34.03388,-118.3742,0.200131971
34.03388,-118.43991,0.267562833
34.03389,-118.38701,0.15498589
34.03392,-118.29358,0.165824511
34.03394,-118.29309,0.24107764
34.03404,-118.33472,0.228441087
34.03405,-118.34508,0.199979969
34.0341,-118.33595,0.271119537
34.0341,-118.374,0.199979969
34.03414,-118.27987,0.186538094
34.03414,-118.28832,0.078693401
34.03415,-118.31416,0.169677533
34.03416,-118.43297,0.12467661
34.03421,-118.28768,0.145613302
34.03422,-118.33589,0.330967411
34.03426,-118.30818,0.287198081
34.03426,-118.3205,0.2486929
34.03426,-118.43305,0.599238257
34.03428,-118.30005,0.080440916
34.03429,-118.29291,0.146825414
34.03429,-118.29308,0.146947245
34.03431,-118.27596,0.147893762
34.03446,-118.32037,0.184261976
34.0345,-118.37244,0.174634769
34.03451,-118.29724,0.147803242
34.03454,-118.43335,0.352822782
34.03456,-118.31835,0.170236051
34.03457,-118.31869,0.081995932
34.03459,-118.31582,0.382368857
34.03459,-118.3164,0.169816971
34.03469,-118.28214,0.256662964
34.03476,-118.28229,0.144054253
34.03476,-118.39496,0.198919619
34.03482,-118.29617,0.179656292
34.03488,-118.38876,0.199070706
34.0349,-118.28049,0.077281812
34.03492,-118.28089,0.143578305
34.03494,-118.35975,0.174922889
34.03496,-118.28583,0.163131826
34.03496,-118.28734,0.163532622
34.03502,-118.38235,0.174060121
34.03505,-118.38183,0.786642472
34.03505,-118.28005,-1.703846027
34.03507,-118.27732,0.138756199
34.03508,-118.37993,0.370667158
34.03511,-118.30862,0.36116171
34.03517,-118.38952,0.154340341
34.03518,-118.30296,-0.244369039
34.03518,-118.20403,0.648074064
34.03519,-118.38042,0.354091664
34.0352,-118.30691,0.360704423
34.03524,-118.38163,0.358018025
34.03532,-118.30613,0.16787639
34.03532,-118.38033,0.25368612
34.03534,-118.29272,0.146217952
34.03535,-118.30865,0.34881143
34.03538,-118.38891,0.187504951
34.03541,-118.3082,0.149283707
34.03545,-118.37974,0.154469208
34.03545,-118.39035,0.457682027
34.03546,-118.28601,0.144531965
34.03553,-118.36302,0.188400472
34.03564,-118.45708,0.182086852
34.03565,-118.33306,0.248042207
34.03565,-118.38132,0.17377359
34.03565,-118.41702,0.354170485
34.03568,-118.32038,0.607471918
34.0357,-118.31736,0.183393512
34.0357,-118.27586,0.211524685
34.03571,-118.38016,0.187653872
34.03572,-118.36341,0.616531262
34.03573,-118.30211,0.166915358
34.03573,-118.33291,0.226743187
34.03574,-118.4572,0.36116171
34.03585,-118.36061,0.200528925
34.03585,-118.39195,0.250035066
34.03595,-118.30568,0.192107859
34.036,-118.36285,0.254125114
34.03602,-118.45756,0.34881143
34.03607,-118.30445,0.167189314
34.03607,-118.30511,0.080287244
34.03607,-118.45758,0.360932993
34.03608,-118.30329,0.148171808
34.03608,-118.45754,0.264423952
34.03615,-118.45768,0.332913242
34.03626,-118.45779,0.080749251
34.03632,-118.36381,0.199221924
34.03637,-118.4579,0.592012953
34.03638,-118.46505,0.220695281
34.03641,-118.2053,0.074794297
34.03645,-118.33005,0.171077673
34.03648,-118.30714,0.148541405
34.03648,-118.4454,0.149407828
34.03648,-118.45801,0.24151474
34.0365,-118.30332,0.190389431
34.03658,-118.36041,0.741168042
34.03658,-118.45814,0.329442041
34.03658,-118.21924,-0.63281572
34.0366,-118.36379,0.370432314
34.03668,-118.19321,0.133841352
34.0367,-118.44525,0.373712226
34.03677,-118.32338,0.244538967
34.03677,-118.36303,0.084068255
34.03684,-118.44537,0.149283707
34.03688,-118.34383,0.154211596
34.0369,-118.21922,0.295637388
34.03694,-118.2028,0.335361935
34.03703,-118.38152,0.356655145
34.03715,-118.3233,0.376695765
34.03716,-118.36021,0.083987467
34.0372,-118.46556,0.341579485
34.0373,-118.46568,0.192107859
34.03732,-118.3186,0.380154045
34.03739,-118.32086,0.605727031
34.0374,-118.37578,0.19816613
34.03743,-118.37561,0.383281805
34.03744,-118.36127,0.384389747
34.03744,-118.45937,0.347484817
34.0375,-118.36619,0.45710012
34.03753,-118.2149,0.295216977
34.03757,-118.37591,0.252155718
34.03757,-118.4603,0.15064568
34.03761,-118.36566,0.369494453
34.03761,-118.37607,0.341558338
34.03761,-118.37887,0.186614204
34.03764,-118.21484,0.331956152
34.03768,-118.45952,0.19196273
34.03771,-118.46616,0.219464637
34.03772,-118.21318,0.577493604
34.03773,-118.21475,0.155261246
34.0378,-118.31654,0.1681521
34.03782,-118.38043,0.603386068
34.03782,-118.45964,0.376853806
34.03784,-118.32194,0.081369909
34.03784,-118.37867,0.613015727
34.03784,-118.4663,0.190755333
34.03788,-118.29941,0.07922071
34.03789,-118.29923,0.260421638
34.03791,-118.3326,0.36530391
34.03791,-118.46639,0.262778559
34.03792,-118.3611,0.357108839
34.03793,-118.46074,0.447959551
34.03795,-118.37801,0.153313768
34.03795,-118.45926,0.346823467
34.03797,-118.37864,0.083344307
34.03802,-118.45788,0.262778559
34.03803,-118.46534,0.180509981
34.03806,-118.303,0.147191248
34.03807,-118.29602,0.164203042
34.03809,-118.30478,0.442189812
34.0381,-118.46093,0.346823467
34.03812,-118.29807,0.326691823
34.03812,-118.31854,0.168290143
34.03813,-118.46153,0.148048838
34.03822,-118.45877,0.346603306
34.03823,-118.38033,0.197847588
34.03823,-118.38092,0.387395304
34.03825,-118.3482,0.352740292
34.03825,-118.4575,0.37630632
34.03826,-118.45665,0.262596431
34.03827,-118.45982,0.191528084
34.03832,-118.34576,0.270931051
34.03832,-118.4611,0.371018895
34.03833,-118.34367,0.157285383
34.03835,-118.45967,0.358426793
34.03841,-118.30439,0.147191248
34.03841,-118.32398,0.375608304
34.03842,-118.30112,0.146703696
34.03843,-118.31805,0.1681521
34.03844,-118.28712,0.169814658
34.0385,-118.45193,0.147925983
34.03852,-118.4583,0.180224917
34.03852,-118.45916,0.262414441
34.03853,-118.38012,0.367625981
34.03855,-118.35909,0.198316569
34.03856,-118.4348,0.342627861
34.03861,-118.30341,0.179089665
34.03863,-118.45924,0.487949125
34.03863,-118.19992,-0.27590638
34.03868,-118.43567,0.348368645
34.03868,-118.46325,0.26223259
34.03869,-118.31608,0.263691277
34.03869,-118.31974,0.446732759
34.03871,-118.46067,0.191238935
34.03873,-118.32636,0.183098318
34.03874,-118.45647,0.180082573
34.03875,-118.36253,0.172917156
34.03876,-118.45709,0.473863014
34.0388,-118.46406,0.600220145
34.03881,-118.45794,0.166368942
34.03882,-118.28859,0.338343173
34.03882,-118.45874,0.179940354
34.03885,-118.45716,0.339491833
34.03888,-118.4551,0.18984194
34.03891,-118.31807,0.264057336
34.03892,-118.30612,0.345066216
34.03895,-118.32567,0.150154995
34.03895,-118.43592,0.360019595
34.03897,-118.37926,0.355071916
34.039,-118.28515,0.242616704
34.03903,-118.30486,0.179089665
34.03903,-118.32673,0.081447867
34.03904,-118.30268,0.373036675
34.03904,-118.45961,0.345724105
34.03906,-118.4352,0.167601184
34.03907,-118.35886,0.228228143
34.03908,-118.4588,0.190950277
34.03913,-118.45452,0.190950277
34.03914,-118.37871,0.367160368
34.03916,-118.32567,0.150030176
34.03916,-118.55657,0.311979958
34.03917,-118.45971,0.345724105
34.0392,-118.29808,0.188658566
34.03921,-118.31748,0.121450879
34.03921,-118.32508,0.081214244
34.03922,-118.2057,0.153155265
34.03923,-118.45827,0.442189812
34.03925,-118.46836,0.339231728
34.03928,-118.36235,0.489146816
34.03929,-118.45327,0.179656292
34.03929,-118.45903,0.189477852
34.0393,-118.46387,0.218037713
34.03931,-118.38201,0.293534406
34.03932,-118.30554,0.079372095
34.03933,-118.34191,0.29704554
34.03933,-118.35879,0.351662699
34.03935,-118.45556,0.179656292
34.03936,-118.38467,0.366695355
34.03937,-118.20055,0.213738286
34.03938,-118.46815,0.338971811
34.03942,-118.46758,0.238740435
34.03943,-118.38095,-0.373622662
34.03943,-118.21372,0.542244061
34.03946,-118.37978,0.082865579
34.03947,-118.38238,0.185433913
34.03947,-118.46169,0.599064434
34.03949,-118.34595,0.173202109
34.0395,-118.36538,0.083184386
34.03951,-118.36073,0.19771559
34.03951,-118.37866,0.196817986
34.03951,-118.45629,0.35729346
34.03951,-118.45857,0.119871268
34.03951,-118.46822,0.586878758
34.03952,-118.45776,0.147313419
34.03952,-118.52863,0.353719235
34.03954,-118.38092,0.152421832
34.03955,-118.4613,0.113708877
34.03955,-118.28128,0.046599496
34.03956,-118.38305,0.247161661
34.03956,-118.46839,0.238528368
34.0396,-118.33219,0.455575623
34.0396,-118.38833,0.171359244
34.03962,-118.34575,0.187058983
34.03962,-118.38058,0.453621837
34.03963,-118.45785,0.599064434
34.03963,-118.4676,0.147313419
34.03965,-118.35103,0.270931051
34.03966,-118.46139,0.079599782
34.03968,-118.38026,0.366695355
34.03969,-118.3786,0.610970049
34.03971,-118.37911,0.610970049
34.03971,-118.46019,0.165824511
34.03971,-118.46845,0.515065529
34.03972,-118.45582,0.261325398
34.03973,-118.38206,0.171500223
34.03974,-118.45795,0.241285934
34.03975,-118.28092,0.16722094
34.03976,-118.35193,0.172917156
34.03977,-118.34035,0.369494453
34.03979,-118.38086,0.366463073
34.03979,-118.46202,0.238316492
34.03979,-118.4678,0.189114486
34.0398,-118.38022,0.185286965
34.03981,-118.45883,0.328670346
34.03981,-118.46085,0.165824511
34.03981,-118.46857,0.338452543
34.03983,-118.35248,0.083504575
34.03983,-118.37904,0.171641332
34.03983,-118.38138,0.349249465
34.03983,-118.45444,0.190518208
34.03984,-118.37973,0.226109792
34.03986,-118.35268,0.083424397
34.03986,-118.37851,0.171641332
34.03988,-118.45744,0.344847207
34.03992,-118.38019,0.366463073
34.03992,-118.46095,0.374123654
34.03993,-118.46037,0.07944791
34.03995,-118.37901,0.19651981
34.03995,-118.37965,0.247161661
34.03996,-118.45815,0.217429069
34.03998,-118.37848,0.366463073
34.03998,-118.38256,0.459070182
34.03999,-118.37789,0.349249465
34.03999,-118.45755,0.344847207
34.03999,-118.46168,0.165688713
34.04,-118.46637,0.238104806
34.04001,-118.45601,0.261144372
34.04001,-118.46222,0.179231135
34.04004,-118.33282,0.899817548
34.04004,-118.38015,0.306790494
34.04004,-118.45963,0.327895215
34.04004,-118.28275,-1.538713219
34.04005,-118.46104,0.19037443
34.04007,-118.37897,0.349249465
34.04007,-118.37962,0.354170485
34.04007,-118.38131,0.379975618
34.04007,-118.45679,0.261144372
34.04008,-118.35441,0.153313768
34.04009,-118.31928,0.359791612
34.04009,-118.33456,0.364148477
34.04009,-118.45102,0.188751842
34.04009,-118.46884,0.261144372
34.0401,-118.37844,0.19651981
34.04011,-118.33589,0.364610203
34.04011,-118.38253,0.196222145
34.04012,-118.27968,0.166680464
34.04013,-118.33195,0.363457001
34.04013,-118.33806,0.248907899
34.04013,-118.3626,0.19726621
34.04013,-118.45765,0.337934029
34.04013,-118.46232,0.07944791
34.04014,-118.38199,0.225899061
34.04016,-118.38076,0.453044315
34.04016,-118.46729,0.586195918
34.0402,-118.45544,0.146947245
34.04022,-118.37847,0.185140148
34.04022,-118.45629,0.079372095
34.04023,-118.3825,0.124949489
34.04024,-118.45055,0.179089665
34.04026,-118.44972,0.356615207
34.04028,-118.38008,0.249769792
34.04028,-118.38063,0.154889365
34.04029,-118.37886,0.353945498
34.0403,-118.4564,0.240869529
34.0403,-118.46897,0.079372095
34.04031,-118.38366,0.365767127
34.04031,-118.46666,0.444530458
34.04032,-118.46128,0.344628341
34.04033,-118.33778,0.195480211
34.04034,-118.457,0.165417486
34.04036,-118.46752,0.190230774
34.04037,-118.38189,0.365998959
34.04037,-118.45993,0.344409619
34.04037,-118.46077,0.217024268
34.04039,-118.45497,0.385877703
34.04039,-118.21632,-0.060107772
34.0404,-118.45645,0.816512831
34.0404,-118.28252,-3.052697445
34.04041,-118.38006,0.082548148
34.04042,-118.46523,-1.30388741
34.04042,-118.20967,0.818725128
34.04043,-118.45073,0.440778275
34.04043,-118.45808,0.344409619
34.04045,-118.31344,0.339231728
34.04046,-118.46763,0.356389414
34.04047,-118.31054,0.261144372
34.04047,-118.38248,0.249338466
34.04047,-118.43652,0.358426793
34.04048,-118.30202,0.164337491
34.04048,-118.37834,0.152041365
34.04049,-118.3812,0.268307326
34.04049,-118.45652,0.178948319
34.04049,-118.46087,0.444188676
34.0405,-118.31132,0.441624733
34.0405,-118.44931,0.165417486
34.04051,-118.44211,0.190806132
34.04051,-118.4594,0.237682005
34.04052,-118.38066,0.196222145
34.04052,-118.46536,0.165417486
34.04053,-118.38153,0.15191478
34.04053,-118.38308,0.249338466
34.04053,-118.44855,0.356389414
34.04054,-118.44995,0.597621587
34.04054,-118.4543,0.597621587
34.04054,-118.45514,0.356163765
34.04055,-118.45083,0.656634404
34.04055,-118.279,-0.967209014
34.04056,-118.3836,0.353271425
34.04058,-118.44941,0.240453856
34.04058,-118.45662,0.146703696
34.04059,-118.46012,0.189943826
34.0406,-118.34437,0.255416348
34.0406,-118.45003,0.165282057
34.0406,-118.45869,0.440496432
34.04061,-118.46548,0.34419104
34.04061,-118.46791,0.18857079
34.04063,-118.38426,0.452179203
34.04063,-118.45951,0.148641682
34.04064,-118.46903,0.240661601
34.04067,-118.45382,0.597621587
34.04068,-118.45586,0.216822155
34.04069,-118.45011,0.189943826
34.0407,-118.31674,0.34638329
34.0407,-118.46022,0.280153795
34.0407,-118.46459,0.119219529
34.04071,-118.33777,0.170376
34.04071,-118.45878,0.07922071
34.04072,-118.37827,0.249554034
34.04072,-118.44871,0.34419104
34.04072,-118.46104,0.148641682
34.04073,-118.38113,0.184846905
34.04073,-118.3818,0.19592499
34.04073,-118.38716,0.151535738
34.04073,-118.453,0.355938261
34.04073,-118.45961,0.148641682
34.04075,-118.45099,0.440214743
34.04076,-118.3806,-1.106225361
34.04076,-118.3854,0.672315624
34.04076,-118.4482,-0.00219773
34.04076,-118.44954,-0.460053633
34.04076,-118.46732,0.495225354
34.04076,-118.28288,0.348552916
34.04077,-118.38488,0.170796618
34.04079,-118.45018,0.165146751
34.04081,-118.34309,0.388802188
34.04081,-118.37877,0.365767127
34.04081,-118.46867,0.216822155
34.04083,-118.3233,0.360247724
34.04083,-118.38234,0.19595512
34.04084,-118.44966,0.440214743
34.04084,-118.456,0.146582091
34.04084,-118.46031,0.355938261
34.04085,-118.30459,-0.41497501
34.04085,-118.4531,0.673058584
34.04085,-118.46798,0.115726258
34.04085,-118.2821,0.572429226
34.04086,-118.4597,0.343972604
34.04087,-118.38419,0.694911267
34.04087,-118.4656,0.446887867
34.04087,-118.28339,-1.56536728
34.04088,-118.45401,0.178666
34.04088,-118.46415,0.327432416
34.0409,-118.30792,0.146582091
34.0409,-118.38599,0.45732035
34.04091,-118.44888,0.189800535
34.04091,-118.46748,0.189800535
34.04093,-118.37874,0.171077673
34.04093,-118.38357,0.184554181
34.04093,-118.44972,0.178666
34.04094,-118.4532,0.189657365
34.04095,-118.3823,0.337717931
34.04097,-118.32167,0.181081619
34.04097,-118.45983,0.146582091
34.04098,-118.46499,0.178666
34.04099,-118.46234,0.584831464
34.04099,-118.46234,0.343972604
34.04099,-118.46234,0.188209225
34.04099,-118.46234,0.119089632
34.04099,-118.46234,0.165146751
34.04099,-118.46234,0.189800535
34.04099,-118.46234,0.343972604
34.04099,-118.46234,0.146582091
34.04099,-118.46234,0.260421638
34.04099,-118.46234,0.146582091
34.04099,-118.46234,0.337157668
34.04099,-118.46662,0.240246294
34.04101,-118.38538,-2.758413304
34.04101,-118.28213,0.842815457
34.04103,-118.38467,0.082232086
34.04103,-118.44977,0.367544425
34.04104,-118.46426,0.337157668
34.04104,-118.55078,0.196760977
34.04105,-118.31976,0.148294892
34.04105,-118.38346,0.36530391
34.04105,-118.38415,0.608928123
34.04106,-118.31344,0.165960433
34.04106,-118.37939,0.353271425
34.04106,-118.4533,0.189657365
34.04106,-118.4599,0.343754312
34.04107,-118.44693,0.146703696
34.04107,-118.44693,0.07922071
34.04107,-118.46053,0.14835773
34.04107,-118.46441,0.178525026
34.04109,-118.46673,0.355712902
34.0411,-118.4651,0.343754312
34.04111,-118.31676,0.16650536
34.04111,-118.3439,0.356881917
34.04111,-118.46864,0.216418503
34.04112,-118.32214,0.148664834
34.04113,-118.37857,0.337972656
34.04113,-118.46199,0.240038914
34.04113,-118.46199,0.189657365
34.04113,-118.46199,0.118959884
34.04114,-118.31043,0.146825414
34.04115,-118.33739,0.267005953
34.04115,-118.38534,0.224638869
34.04115,-118.46912,0.178525026
34.04116,-118.34406,0.198992152
34.04116,-118.37932,0.151788314
34.04116,-118.38408,0.082232086
34.04116,-118.45917,0.584490607
34.04117,-118.3116,0.146947245
34.04117,-118.38343,0.451603242
34.04117,-118.45711,0.355712902
34.04118,-118.38626,0.184261976
34.04118,-118.3863,0.383759091
34.04118,-118.45569,0.326938507
34.04119,-118.46521,0.146460599
34.0412,-118.37814,0.452179203
34.0412,-118.43709,0.329166784
34.04122,-118.4578,0.39268812
34.04122,-118.28662,-0.125726614
34.04124,-118.46841,0.165011568
34.04125,-118.32166,0.347484817
34.04126,-118.44919,0.900418444
34.04126,-118.2068,-5.366029867
34.04127,-118.37863,0.36530391
34.04127,-118.46464,0.146460599
34.04128,-118.34756,0.187802926
34.04129,-118.37934,0.267934795
34.04129,-118.38408,0.36484129
34.04129,-118.44769,0.597045008
34.04129,-118.44867,0.189657365
34.04129,-118.46905,0.260241297
34.0413,-118.3853,0.245628315
34.0413,-118.45866,0.355487688
34.04131,-118.31676,0.179940354
34.04131,-118.45209,0.260061092
34.04132,-118.38467,0.082153283
34.04133,-118.38048,0.195776603
34.04133,-118.38626,0.364610203
34.04133,-118.45642,0.596756838
34.04134,-118.28674,0.316597633
34.04135,-118.34009,0.083184386
34.04135,-118.38097,0.082232086
34.04137,-118.46477,0.355487688
34.04138,-118.43724,0.586878758
34.04139,-118.45216,0.343318155
34.04139,-118.46642,0.078994238
34.0414,-118.3862,0.082074565
34.0414,-118.42922,0.148048838
34.04141,-118.45071,0.400405608
34.04141,-118.21084,0.033628474
34.04142,-118.37929,0.151661967
34.04142,-118.46898,0.146339219
34.04143,-118.46311,0.189514317
34.04144,-118.43002,0.191383448
34.04145,-118.3053,0.188943334
34.04145,-118.33061,0.380154045
34.04145,-118.45361,0.236628323
34.04145,-118.46725,0.367278411
34.04146,-118.44801,0.46975647
34.04146,-118.46487,0.260061092
34.0415,-118.45802,0.18937139
34.04151,-118.44744,0.165011568
34.04151,-118.45224,0.355262619
34.04152,-118.45081,0.343318155
34.04153,-118.33866,0.170656284
34.04153,-118.44311,0.189943826
34.04153,-118.45742,0.16474157
34.04154,-118.30149,0.258445369
34.04154,-118.38616,0.378059181
34.04155,-118.44872,0.078918908
34.04155,-118.469,0.189514317
34.04156,-118.31053,0.188209225
34.04157,-118.31344,0.14706919
34.04157,-118.35082,0.357108839
34.04158,-118.45169,0.118571539
34.04159,-118.38525,0.082074565
34.0416,-118.37925,0.235170175
34.0416,-118.28232,0.322560703
34.04161,-118.38451,0.245410053
34.04162,-118.31201,0.260782731
34.04162,-118.45812,0.439370603
34.04162,-118.46327,0.17824345
34.04163,-118.46647,0.259881023
34.04164,-118.44322,0.07922071
34.04164,-118.45031,0.078843659
34.04165,-118.32318,0.148541405
34.04166,-118.32213,0.148418091
34.04166,-118.3833,0.151283635
34.04168,-118.33773,0.194888946
34.04169,-118.37804,0.715877641
34.04169,-118.42941,0.395772668
34.04169,-118.46844,0.090714756
34.04169,-118.20835,-1.552750209
34.0417,-118.46583,0.236628323
34.0417,-118.46909,0.18937139
34.04171,-118.45388,0.164606755
34.04171,-118.45388,0.326445318
34.04173,-118.2072,0.336937344
34.04174,-118.45185,0.078843659
34.04176,-118.38614,0.248049037
34.04176,-118.44332,0.337157668
34.04176,-118.44681,0.326938507
34.04176,-118.44748,0.343318155
34.04176,-118.45041,0.355037694
34.04177,-118.37851,0.151535738
34.04177,-118.38084,0.267562833
34.04177,-118.38278,0.082074565
34.04177,-118.46342,0.343100291
34.04178,-118.46687,0.59618074
34.04179,-118.46758,0.078843659
34.0418,-118.4295,0.600220145
34.0418,-118.46594,0.164606755
34.0418,-118.46855,0.147932889
34.04181,-118.38207,0.195332205
34.04183,-118.35828,0.269054097
34.04183,-118.37914,0.151409628
34.04184,-118.44545,0.178384176
34.04187,-118.45196,0.07876849
34.04188,-118.38389,0.153853438
34.04189,-118.37848,0.124268476
34.04189,-118.38443,0.195184325
34.04189,-118.46205,0.343100291
34.0419,-118.46606,0.178102847
34.0419,-118.4677,0.146096798
34.0419,-118.46867,0.146096798
34.04193,-118.31202,0.119219529
34.04193,-118.34648,0.154340341
34.04193,-118.37732,0.224638869
34.04194,-118.38204,0.184116067
34.04194,-118.44555,0.343536162
34.04195,-118.3808,0.560210732
34.04195,-118.2864,0.011315506
34.04196,-118.45346,0.187308448
34.04196,-118.45698,0.215613494
34.04197,-118.31679,0.190806132
34.04197,-118.33878,0.151409628
34.04198,-118.31265,0.657283953
34.04198,-118.37962,-0.411693154
34.04198,-118.4578,0.508703734
34.04198,-118.20298,-0.225503669
34.04199,-118.37796,0.082153283
34.04199,-118.43779,0.148926214
34.04199,-118.44785,0.355037694
34.04199,-118.45637,0.354812914
34.04199,-118.46785,0.343100291
34.042,-118.4636,0.342882569
34.042,-118.4655,0.189085898
34.04201,-118.45123,0.118313387
34.04201,-118.45208,0.177962368
34.04201,-118.46216,0.164472062
34.04202,-118.3832,0.151157761
34.04202,-118.44848,0.354812914
34.04203,-118.38439,0.336447085
34.04204,-118.36337,0.365998959
34.04208,-118.38383,0.346586439
34.04208,-118.45417,0.235998385
34.04209,-118.31199,0.373036675
34.0421,-118.38025,0.195332205
34.0421,-118.46628,0.177962368
34.04211,-118.4471,0.146096798
34.04211,-118.46371,0.177962368
34.04211,-118.4656,0.354812914
34.04212,-118.46142,0.595892811
34.04213,-118.46226,0.118442388
34.04214,-118.37841,0.245410053
34.04214,-118.37953,0.154000972
34.04214,-118.45217,0.145854826
34.04216,-118.38506,0.123861758
34.04216,-118.45366,0.145854826
34.04218,-118.38435,0.351927264
34.0422,-118.46573,0.145854826
34.0422,-118.46641,0.354812914
34.04221,-118.38316,-0.165343704
34.04221,-118.44999,0.558934009
34.04221,-118.46735,-0.844230943
34.04221,-118.46804,0.6182791
34.04221,-118.22025,0.369549121
34.04222,-118.3126,0.260421638
34.04222,-118.45654,0.118313387
34.04222,-118.46153,0.34266499
34.04222,-118.46381,0.34266499
34.04223,-118.31202,0.343972604
34.04224,-118.44659,0.164606755
34.04224,-118.46236,0.239004746
34.04226,-118.38378,0.505907452
34.04228,-118.28734,0.1674919
34.04229,-118.38194,0.17009623
34.04229,-118.38261,0.267005953
34.04229,-118.45294,0.354363786
34.0423,-118.44953,0.18880089
34.0423,-118.46585,0.32595285
34.04231,-118.38502,0.194888946
34.04231,-118.45583,0.177681779
34.04231,-118.46747,0.177822012
34.04232,-118.46306,0.235998385
34.04234,-118.44732,0.438808615
34.04234,-118.45665,0.177681779
34.04235,-118.37952,0.267191438
34.04235,-118.38689,0.194741445
34.04235,-118.44672,0.07876849
34.04235,-118.46162,0.118313387
34.04235,-118.46245,0.188943334
34.04236,-118.34478,0.15395447
34.04237,-118.44818,0.354588278
34.04238,-118.32041,0.346163418
34.04238,-118.3402,0.293534406
34.04238,-118.38374,0.194888946
34.04239,-118.44592,0.656109099
34.04239,-118.28491,-0.672980261
34.0424,-118.34291,0.083424397
34.0424,-118.46827,0.177822012
34.04241,-118.38257,0.364148477
34.04241,-118.46595,0.354588278
34.04241,-118.46759,0.078693401
34.04242,-118.44963,0.371141424
34.04243,-118.38067,0.153706055
34.04243,-118.45675,0.342447553
34.04244,-118.33691,0.183098318
34.04244,-118.34404,0.270931051
34.04244,-118.451,0.177541669
34.04245,-118.383,0.183679117
34.04245,-118.38498,0.363917836
34.04245,-118.46398,0.342447553
34.04246,-118.46172,0.582447633
34.04247,-118.38429,0.244756445
34.04247,-118.4468,0.189085898
34.04247,-118.46111,0.371141424
34.04248,-118.33079,0.192410925
34.04248,-118.33079,0.192410925
34.04248,-118.33079,0.34903304
34.04248,-118.33079,0.192410925
34.04248,-118.33079,0.264607469
34.04248,-118.33707,0.1942997
34.04248,-118.34069,0.454199985
34.04249,-118.4531,0.27765796
34.0425,-118.46608,0.342447553
34.04252,-118.33003,0.264423952
34.04253,-118.38187,0.194888946
34.04254,-118.3173,0.369144265
34.04255,-118.34083,0.021295079
34.04255,-118.44976,0.44133994
34.04255,-118.45686,0.578917525
34.04255,-118.19742,-0.695062575
34.04256,-118.38134,0.364148477
34.04256,-118.46182,0.25916211
34.04257,-118.46123,0.078618392
34.0426,-118.38255,0.351703753
34.04261,-118.38499,0.351480388
34.04261,-118.44757,0.18880089
34.04262,-118.38423,0.194454656
34.04263,-118.46269,0.147368454
34.04265,-118.3868,0.363457001
34.04265,-118.44697,0.177822012
34.04265,-118.45613,0.188658566
34.04266,-118.45406,0.23859235
34.04266,-118.46335,0.258982722
34.04267,-118.45551,0.177541669
34.04268,-118.35867,0.082548148
34.04268,-118.38196,0.150906365
34.04268,-118.45267,0.163934509
34.04269,-118.3164,0.179089665
34.04269,-118.34778,0.272822439
34.0427,-118.46131,0.5821075
34.0427,-118.46191,0.23859235
34.04271,-118.312,0.46975647
34.04271,-118.44618,0.438527852
34.04271,-118.46744,0.365686067
34.04273,-118.338,0.183243325
34.04274,-118.31348,0.519778635
34.04274,-118.20871,-0.501853256
34.04275,-118.38301,0.596480693
34.04276,-118.43843,0.439933208
34.04277,-118.34308,0.083424397
34.04277,-118.45421,0.177401681
34.04278,-118.45272,0.342013107
34.04279,-118.31977,0.445899636
34.0428,-118.31344,0.260241297
34.0428,-118.31808,0.165824511
34.0428,-118.46805,0.354139439
34.0428,-118.48242,0.078618392
34.04281,-118.44712,0.371141424
34.04281,-118.45994,0.342013107
34.04282,-118.38684,0.155969577
34.04282,-118.22019,0.284672669
34.04283,-118.34337,0.207940565
34.04283,-118.20989,0.221316277
34.04284,-118.38248,0.123591396
34.04285,-118.27511,0.363187354
34.04286,-118.44632,0.354363786
34.04286,-118.46651,0.147368454
34.04287,-118.38367,0.266450346
34.04287,-118.46277,0.325215493
34.04288,-118.45425,0.177401681
34.04289,-118.38487,-0.187545021
34.04289,-118.46211,0.773284788
34.04289,-118.20126,-1.175055233
34.04292,-118.46152,0.163934509
